repo,name,version,appVersion,updatedAt
main,argo-cd,3.26.9,v2.1.6,2021-11-17T00:17:40.000Z
main,metallb,2.5.11,0.11.0,2021-11-17T00:17:41.000Z
main,kube-prometheus,6.4.1,0.52.1,2021-11-17T00:43:15.000Z
main,vault,0.18.0,1.9.0,2021-11-17T17:57:18.000Z
main,emissary-ingress,7.1.10,2.0.5,2021-11-18T08:09:14.000Z
main,consul,0.37.0,1.10.4,2021-11-18T11:36:31.000Z
main,ingress-nginx,4.0.9,1.0.5,2021-11-19T07:15:43.000Z
main,argo-workflows,0.8.2,v3.2.0,2021-11-19T14:14:48.000Z
main,grafana,6.17.7,8.2.5,2021-11-19T20:19:19.000Z
main,reflector,6.0.29,6.0.29,2021-11-20T17:59:33.000Z
main,argo-cd,3.26.10,v2.1.7,2021-11-21T05:19:38.000Z
main,reflector,6.0.30,6.0.30,2021-11-21T08:21:43.000Z
main,argo-workflows,0.8.3,v3.2.4,2021-11-21T11:11:58.000Z
main,seaweedfs,2.79,2.79,2021-11-21T19:15:33.000Z
main,redis,15.6.0,6.2.6,2021-11-22T01:15:38.000Z
main,argo-workflows,0.9.1,v3.2.4,2021-11-22T02:16:36.000Z
main,gitlab,5.5.0,14.5.0,2021-11-22T06:38:07.000Z
main,reflector,6.0.42,6.0.42,2021-11-22T09:02:12.000Z
main,yugabyte,2.11.0,2.11.0.0-b7,2021-11-22T12:15:49.000Z
main,argo-workflows,0.9.2,v3.2.4,2021-11-23T02:16:35.000Z
main,gitlab-runner,0.35.0,14.5.0,2021-11-23T04:58:12.000Z
main,ingress-nginx,4.0.10,1.1.0,2021-11-23T15:15:39.000Z
main,argo-cd,3.26.11,v2.1.7,2021-11-24T09:01:30.000Z
main,argocd-notifications,1.6.0,v1.2.0,2021-11-25T09:45:07.000Z
main,redis,15.6.1,6.2.6,2021-11-25T11:36:37.000Z
main,ingress-nginx,4.0.11,1.1.0,2021-11-26T02:41:36.000Z
main,openebs,3.0.4,3.0.1,2021-11-26T04:23:31.000Z
main,openebs,3.0.5,3.0.1,2021-11-26T05:24:03.000Z
main,grafana,6.17.8,8.2.5,2021-11-26T10:17:39.000Z
main,metallb,2.5.12,0.11.0,2021-11-28T18:32:34.000Z
main,seaweedfs,2.80,2.80,2021-11-29T01:15:40.000Z
main,grafana,6.17.9,8.2.5,2021-11-29T02:16:37.000Z
main,argo-cd,3.26.12,v2.1.7,2021-11-29T03:13:08.000Z
main,ingress-nginx,4.0.12,1.1.0,2021-11-29T03:36:35.000Z
main,redis,15.6.2,6.2.6,2021-11-29T03:36:36.000Z
main,loki-distributed,0.39.3,2.4.1,2021-11-29T04:24:05.000Z
main,metallb,2.5.13,0.11.0,2021-11-29T04:24:05.000Z
main,kube-prometheus,6.4.2,0.52.1,2021-11-29T15:15:32.000Z
main,grafana,6.17.10,8.2.5,2021-11-30T04:19:39.000Z
main,victoria-metrics-operator,0.5.0,0.21.0,2021-11-30T06:14:20.000Z
main,victoria-metrics-operator,0.5.1,0.21.0,2021-11-30T07:16:26.000Z
main,gitlab,5.5.1,14.5.1,2021-12-01T09:02:28.000Z
main,kube-prometheus,6.5.0,0.52.1,2021-12-01T09:45:45.000Z
main,redis,15.6.3,6.2.6,2021-12-01T11:13:05.000Z
main,prometheus-postgres-exporter,2.4.0,0.10.0,2021-12-02T02:41:39.000Z
main,nats,0.10.0,2.6.5,2021-12-02T14:14:51.000Z
main,openebs,3.0.6,3.0.1,2021-12-03T08:22:58.000Z
main,argo-cd,3.27.0,v2.1.7,2021-12-03T14:40:13.000Z
main,argo-cd,3.27.1,v2.1.7,2021-12-03T15:15:07.000Z
main,minio-operator,4.3.6,v4.3.6,2021-12-03T17:58:14.000Z
main,grafana,6.18.1,8.3.0,2021-12-04T06:13:42.000Z
main,seaweedfs,2.81,2.81,2021-12-05T18:52:50.000Z
main,wiki,2.2.0,,2021-12-05T18:52:50.000Z
main,argo-workflows,0.9.3,v3.2.4,2021-12-06T02:16:45.000Z
main,ingress-nginx,4.0.13,1.1.0,2021-12-06T06:14:37.000Z
main,dapr,1.5.1,1.5.1,2021-12-06T12:17:01.000Z
main,gitlab,5.5.2,14.5.2,2021-12-06T15:16:12.000Z
main,grafana,6.18.2,8.3.1,2021-12-07T14:15:15.000Z
main,minio-operator,4.3.7,v4.3.7,2021-12-08T10:18:01.000Z
main,consul,0.38.0,1.10.4,2021-12-08T12:40:41.000Z
main,metallb,2.5.14,0.11.0,2021-12-09T05:29:24.000Z
main,redis,15.6.4,6.2.6,2021-12-09T06:14:25.000Z
main,argocd-applicationset,1.7.0,v0.2.0,2021-12-09T07:16:28.000Z
main,grafana,6.19.0,8.3.1,2021-12-09T17:57:05.000Z
main,argo-cd,3.28.0,v2.1.7,2021-12-10T07:43:59.000Z
main,gitlab-runner,0.35.2,14.5.2,2021-12-10T14:15:17.000Z
main,argo-cd,3.28.1,v2.1.7,2021-12-11T11:36:36.000Z
main,gitlab-runner,0.35.3,14.5.2,2021-12-12T18:00:50.000Z
main,grafana,6.19.1,8.3.1,2021-12-12T18:39:55.000Z
main,seaweedfs,2.82,2.82,2021-12-12T23:37:37.000Z
main,kubernetes-dashboard,5.0.5,2.4.0,2021-12-13T06:38:05.000Z
main,grafana,6.19.2,8.3.2,2021-12-13T18:53:52.000Z
main,reflector,6.0.46,6.0.46,2021-12-14T04:23:46.000Z
main,argo-cd,3.29.0,v2.2.0,2021-12-15T02:16:46.000Z
main,redis,15.6.5,6.2.6,2021-12-15T02:42:03.000Z
main,grafana,6.19.3,8.3.3,2021-12-15T09:44:37.000Z
main,redis,15.6.6,6.2.6,2021-12-15T09:44:37.000Z
main,loki,2.8.2,v2.4.1,2021-12-15T10:18:39.000Z
main,redis,15.6.7,6.2.6,2021-12-15T11:13:01.000Z
main,consul,0.39.0,1.11.1,2021-12-15T15:15:47.000Z
main,yugabyte,2.11.1,2.11.1.0-b305,2021-12-15T18:00:08.000Z
main,grafana,6.19.4,8.3.3,2021-12-16T00:19:04.000Z
main,argocd-notifications,1.6.1,v1.2.1,2021-12-16T02:16:28.000Z
main,longhorn,1.2.1,v1.2.1,2021-12-16T04:24:28.000Z
main,grafana,6.20.0,8.3.3,2021-12-16T06:14:48.000Z
main,kube-prometheus,6.5.1,0.52.1,2021-12-16T06:14:48.000Z
main,loki,2.8.3,v2.4.1,2021-12-16T06:14:48.000Z
main,longhorn,1.2.2,v1.2.2,2021-12-16T06:14:48.000Z
main,metallb,2.5.15,0.11.0,2021-12-16T07:16:03.000Z
main,sealed-secrets,2.0.0,v0.17.1,2021-12-16T07:16:03.000Z
main,grafana,6.20.1,8.3.3,2021-12-16T07:43:54.000Z
main,emissary-ingress,7.2.0,2.1.0,2021-12-16T09:44:50.000Z
main,sealed-secrets,2.0.1,v0.17.1,2021-12-16T09:44:51.000Z
main,kube-prometheus,6.5.2,0.53.0,2021-12-16T10:45:44.000Z
main,longhorn,1.2.3,v1.2.3,2021-12-16T21:37:12.000Z
main,argo-cd,3.29.1,v2.2.1,2021-12-17T02:16:46.000Z
main,grafana,6.20.2,8.3.3,2021-12-17T08:23:13.000Z
main,grafana,6.20.3,8.3.4,2021-12-17T08:59:54.000Z
main,argo-cd,3.29.2,v2.2.1,2021-12-17T10:44:38.000Z
main,metallb,2.5.16,0.11.0,2021-12-17T11:36:47.000Z
main,loki,2.8.4,v2.4.1,2021-12-17T18:05:45.000Z
main,gitlab-runner,0.36.0,14.6.0,2021-12-18T09:46:39.000Z
main,argo-cd,3.29.3,v2.2.1,2021-12-18T14:14:46.000Z
main,reflector,6.1.9,6.1.9,2021-12-19T09:01:12.000Z
main,harbor,1.8.1,2.4.1,2021-12-19T23:15:20.000Z
main,argo-workflows,0.9.4,v3.2.6,2021-12-20T03:13:23.000Z
main,argo-cd,3.29.4,v2.2.1,2021-12-20T09:47:03.000Z
main,kube-prometheus,6.5.3,0.53.1,2021-12-20T09:47:04.000Z
main,argocd-notifications,1.7.0,v1.2.1,2021-12-20T10:46:25.000Z
main,rancher,2.6.3,v2.6.3,2021-12-21T14:15:36.000Z
main,gitlab,5.6.0,14.6.0,2021-12-22T08:24:28.000Z
main,sealed-secrets,2.0.2,v0.17.1,2021-12-23T00:45:30.000Z
main,gitea,5.0.0,1.15.8,2021-12-23T06:14:46.000Z
main,redis,15.6.8,6.2.6,2021-12-23T06:14:46.000Z
main,prometheus-mysql-exporter,1.4.0,v0.12.1,2021-12-23T07:16:07.000Z
main,seaweedfs,2.83,2.83,2021-12-25T01:15:24.000Z
main,reflector,6.1.16,6.1.16,2021-12-25T04:57:59.000Z
main,hazelcast,5.3.2,5.0.2,2021-12-26T23:38:19.000Z
main,wiki,2.2.0,,2021-12-26T23:38:19.000Z
main,victoria-metrics-operator,0.6.0,0.22.0,2021-12-27T04:25:03.000Z
main,redis,15.6.9,6.2.6,2021-12-27T07:49:43.000Z
main,redis,15.6.10,6.2.6,2021-12-29T06:14:52.000Z
main,prometheus-mysql-exporter,1.5.0,v0.12.1,2021-12-30T07:16:14.000Z
main,meshery,v0.6.1,v0.6.0,2021-12-31T15:15:32.000Z
main,kubed,v0.13.0,v0.13.0,2022-01-01T21:37:33.000Z
main,reloader,v0.0.104,v0.0.104,2022-01-02T06:14:00.000Z
main,grafana,6.20.4,8.3.4,2022-01-02T09:44:54.000Z
main,seaweedfs,2.84,2.84,2022-01-02T18:04:42.000Z
main,argo-cd,3.29.5,v2.2.2,2022-01-04T02:42:38.000Z
main,gitlab,5.6.1,14.6.1,2022-01-05T09:48:32.000Z
main,metallb,2.6.0,0.11.0,2022-01-05T11:13:16.000Z
main,kube-prometheus,6.6.0,0.53.1,2022-01-05T11:36:55.000Z
main,redis,15.7.0,6.2.6,2022-01-05T12:16:59.000Z
main,redis,15.7.1,6.2.6,2022-01-06T05:43:23.000Z
main,argocd-applicationset,1.8.0,v0.3.0,2022-01-06T10:46:30.000Z
main,loki,2.8.5,v2.4.1,2022-01-06T22:49:18.000Z
main,grafana,6.20.5,8.3.4,2022-01-07T07:16:23.000Z
main,reflector,6.1.20,6.1.20,2022-01-09T05:29:28.000Z
main,reflector,6.1.23,6.1.23,2022-01-09T07:15:39.000Z
main,argocd-applicationset,1.9.0,v0.3.0,2022-01-09T10:17:39.000Z
main,seaweedfs,2.85,2.85,2022-01-09T19:43:17.000Z
main,redis,15.7.2,6.2.6,2022-01-10T02:43:48.000Z
main,loki-distributed,0.39.4,2.4.1,2022-01-10T10:19:08.000Z
main,loki-distributed,0.39.5,2.4.1,2022-01-10T10:48:09.000Z
main,nats,0.11.0,2.6.5,2022-01-10T16:55:16.000Z
main,gitlab,5.6.2,14.6.2,2022-01-11T13:14:54.000Z
main,redis,15.7.4,6.2.6,2022-01-11T22:19:29.000Z
main,loki,2.8.6,v2.4.1,2022-01-12T08:24:27.000Z
main,ingress-nginx,4.0.15,1.1.1,2022-01-12T09:01:50.000Z
main,loki-distributed,0.40.0,2.4.2,2022-01-12T10:18:41.000Z
main,loki,2.9.0,v2.4.2,2022-01-12T10:18:41.000Z
main,kubernetes-dashboard,5.0.6,2.4.0,2022-01-13T04:25:58.000Z
main,redis,15.7.5,6.2.6,2022-01-13T06:39:19.000Z
main,sealed-secrets,2.1.0,v0.17.2,2022-01-13T07:45:51.000Z
main,kubernetes-dashboard,5.1.1,2.4.0,2022-01-14T02:17:25.000Z
main,kube-prometheus,6.6.1,0.53.1,2022-01-14T10:52:51.000Z
main,argo-cd,3.30.0,v2.2.2,2022-01-15T21:38:29.000Z
main,metallb,2.6.1,0.11.0,2022-01-16T12:16:35.000Z
main,openebs,3.1.0,3.1.0,2022-01-17T01:42:41.000Z
main,ingress-nginx,4.0.16,1.1.1,2022-01-17T15:40:55.000Z
main,seaweedfs,2.86,2.86,2022-01-17T23:39:09.000Z
main,prometheus-postgres-exporter,2.5.0,0.10.0,2022-01-18T06:39:02.000Z
main,kube-prometheus,6.6.2,0.53.1,2022-01-18T07:45:25.000Z
main,gitlab,5.6.3,14.6.3,2022-01-18T10:19:05.000Z
main,redis,15.7.6,6.2.6,2022-01-18T10:19:05.000Z
main,redis,16.0.0,6.2.6,2022-01-18T14:02:49.000Z
main,hazelcast,5.3.3,5.0.2,2022-01-18T23:12:04.000Z
main,grafana,6.20.6,8.3.4,2022-01-19T02:15:26.000Z
main,temporal,0.14.0,1.14.0,2022-01-19T07:00:28.000Z
main,gitlab-runner,0.37.0,14.7.0,2022-01-19T09:21:26.000Z
main,argo-cd,3.30.1,v2.2.2,2022-01-19T11:36:51.000Z
main,gitea,5.0.1,1.15.10,2022-01-20T00:42:16.000Z
main,argo-cd,3.31.0,v2.2.2,2022-01-20T03:13:14.000Z
main,gitlab-runner,0.37.1,bleeding,2022-01-20T03:13:14.000Z
main,kube-prometheus,6.6.3,0.53.1,2022-01-20T03:36:20.000Z
main,redis,16.0.1,6.2.6,2022-01-20T04:23:46.000Z
main,sealed-secrets,2.1.1,v0.17.2,2022-01-20T04:56:21.000Z
main,loki,2.9.1,v2.4.2,2022-01-20T13:36:18.000Z
main,vault,0.19.0,1.9.2,2022-01-20T16:49:08.000Z
main,redis,16.1.0,6.2.6,2022-01-20T20:49:39.000Z
main,victoria-metrics-operator,0.6.1,0.22.1,2022-01-21T10:42:44.000Z
main,metallb,2.6.2,0.11.0,2022-01-21T11:36:07.000Z
main,gitlab,5.7.0,14.7.0,2022-01-22T06:12:59.000Z
main,grafana,6.20.7,8.3.4,2022-01-23T06:13:21.000Z
main,loki-distributed,0.41.0,2.4.2,2022-01-23T06:13:21.000Z
main,seaweedfs,2.87,2.87,2022-01-23T16:49:13.000Z
main,grafana,6.20.8,8.3.4,2022-01-23T23:20:51.000Z
main,gitlab-runner,0.37.2,14.7.0,2022-01-24T04:23:07.000Z
main,argo-cd,3.31.1,v2.2.2,2022-01-24T11:39:18.000Z
main,argo-workflows,0.9.5,v3.2.6,2022-01-24T11:39:18.000Z
main,argocd-applicationset,1.9.1,v0.3.0,2022-01-24T11:39:18.000Z
main,argocd-notifications,1.7.1,v1.2.1,2022-01-24T11:39:18.000Z
main,dapr,1.6.0,1.6.0,2022-01-24T12:38:01.000Z
main,kubed,v0.13.1,v0.13.1,2022-01-24T18:04:14.000Z
main,nats,0.11.2,2.7.0,2022-01-24T19:38:55.000Z
main,grafana,6.21.0,8.3.4,2022-01-25T00:17:52.000Z
main,loki-distributed,0.42.0,2.4.2,2022-01-25T02:39:40.000Z
main,redis,16.1.1,6.2.6,2022-01-25T09:40:09.000Z
main,emissary-ingress,7.2.2,2.1.2,2022-01-25T16:55:42.000Z
main,grafana,6.21.1,8.3.4,2022-01-25T19:14:32.000Z
main,redis,16.2.0,6.2.6,2022-01-26T02:16:06.000Z
main,argo-cd,3.32.0,v2.2.3,2022-01-26T07:40:55.000Z
main,cert-manager,v1.7.0,v1.7.0,2022-01-26T11:37:04.000Z
main,yugabyte,2.11.2,2.11.2.0-b89,2022-01-26T15:38:16.000Z
main,nats,0.12.0,2.7.1,2022-01-26T16:51:20.000Z
main,kube-prometheus,6.6.4,0.53.1,2022-01-27T00:18:05.000Z
main,argo-cd,3.32.1,v2.2.3,2022-01-27T02:39:46.000Z
main,sealed-secrets,2.1.2,v0.17.3,2022-01-27T08:57:03.000Z
main,consul,0.40.0,1.11.2,2022-01-27T12:14:35.000Z
main,nfs-subdir-external-provisioner,4.0.15,4.0.2,2022-01-27T12:37:47.000Z
main,kube-prometheus,6.6.5,0.54.0,2022-01-27T13:13:08.000Z
main,nats,0.12.1,2.7.1,2022-01-27T15:15:07.000Z
main,redis,16.2.1,6.2.6,2022-01-28T03:13:29.000Z
main,argo-workflows,0.10.0,v3.2.6,2022-01-28T06:13:50.000Z
main,loki-distributed,0.42.1,2.4.2,2022-01-28T07:40:55.000Z
main,verdaccio,4.6.1,5.5.0,2022-01-28T10:16:46.000Z
main,seaweedfs,2.88,2.88,2022-01-30T20:47:03.000Z
main,argo-cd,3.33.0,v2.2.3,2022-01-31T07:41:18.000Z
main,argo-cd,3.33.1,v2.2.3,2022-01-31T11:36:45.000Z
main,prometheus-snmp-exporter,0.2.0,0.19.0,2022-01-31T12:37:38.000Z
main,grafana,6.21.2,8.3.4,2022-01-31T22:17:23.000Z
main,redis,16.3.0,6.2.6,2022-02-01T03:36:43.000Z
main,prometheus-blackbox-exporter,5.3.2,0.19.0,2022-02-01T07:15:09.000Z
main,loki-distributed,0.42.2,2.4.2,2022-02-01T08:22:57.000Z
main,argocd-notifications,1.8.0,v1.2.1,2022-02-01T14:14:16.000Z
main,kubernetes-dashboard,5.1.2,2.4.0,2022-02-02T00:41:17.000Z
main,argo-cd,3.33.2,v2.2.3,2022-02-03T02:15:15.000Z
main,kubernetes-dashboard,5.1.3,2.4.0,2022-02-03T03:12:00.000Z
main,loki-distributed,0.43.0,2.4.2,2022-02-03T12:15:07.000Z
main,gitlab,5.7.1,14.7.1,2022-02-03T16:51:17.000Z
main,argo-cd,3.33.3,v2.2.4,2022-02-04T01:37:17.000Z
main,cert-manager,v1.7.1,v1.7.1,2022-02-04T08:47:06.000Z
main,redis,16.3.1,6.2.6,2022-02-04T10:36:45.000Z
main,kubernetes-dashboard,5.2.0,2.5.0,2022-02-04T23:35:54.000Z
main,argo-cd,3.33.4,v2.2.5,2022-02-05T05:12:37.000Z
main,argo-cd,3.33.5,v2.2.5,2022-02-05T08:44:39.000Z
main,ingress-nginx,4.0.17,1.1.1,2022-02-06T12:36:57.000Z
main,nats,0.13.0,2.7.2,2022-02-07T14:37:47.000Z
main,gitlab,5.7.2,14.7.2,2022-02-09T14:38:02.000Z
main,argo-workflows,0.10.1,v3.2.7,2022-02-09T15:14:52.000Z
main,redis,16.4.0,6.2.6,2022-02-09T18:31:25.000Z
main,nfs-subdir-external-provisioner,4.0.16,4.0.2,2022-02-09T20:17:58.000Z
main,grafana,6.21.3,8.3.4,2022-02-09T22:17:37.000Z
main,emissary-ingress,7.3.0,2.2.0,2022-02-10T12:37:32.000Z
main,grafana,6.21.4,8.3.5,2022-02-10T18:02:48.000Z
main,temporal,0.14.5,1.14.5,2022-02-10T22:18:30.000Z
main,grafana,6.21.5,8.3.5,2022-02-11T07:14:40.000Z
main,reloader,v0.0.105,v0.0.105,2022-02-13T04:21:29.000Z
main,victoria-metrics-operator,0.7.1,0.23.0,2022-02-13T10:41:04.000Z
main,argocd-applicationset,1.10.0,v0.3.0,2022-02-16T23:25:27.000Z
main,gitlab,5.7.3,14.7.3,2022-02-16T23:25:27.000Z
main,grafana,6.21.6,8.3.5,2022-02-16T23:25:27.000Z
main,hazelcast,5.3.4,5.0.2,2022-02-16T23:25:27.000Z
main,nats,0.13.1,2.7.2,2022-02-16T23:25:27.000Z
main,prometheus-mysql-exporter,1.6.0,v0.12.1,2022-02-16T23:25:27.000Z
main,seaweedfs,2.89,2.89,2022-02-16T23:25:27.000Z
main,verdaccio,4.6.2,5.5.0,2022-02-16T23:25:27.000Z
main,victoria-metrics-operator,0.7.3,0.23.2,2022-02-16T23:25:28.000Z
main,wiki,2.2.0,,2022-02-16T23:25:28.000Z
main,argocd-applicationset,1.11.0,v0.3.0,2022-02-17T00:40:20.000Z
main,sealed-secrets,2.1.3,v0.17.3,2022-02-17T03:36:27.000Z
main,argo-cd,3.33.6,v2.2.5,2022-02-17T04:23:16.000Z
main,grafana,6.21.7,8.3.6,2022-02-17T07:41:02.000Z
main,loki,2.9.2,v2.4.2,2022-02-17T11:34:10.000Z
main,grafana,6.21.8,8.3.6,2022-02-17T17:29:42.000Z
main,loki,2.10.0,v2.4.2,2022-02-17T17:55:39.000Z
main,loki-distributed,0.44.0,2.4.2,2022-02-18T01:34:38.000Z
main,athens-proxy,0.5.1,0.11.1,2022-02-18T10:37:13.000Z
main,loki,2.10.1,v2.4.2,2022-02-18T19:04:56.000Z
main,gitlab-runner,0.38.0,14.8.0,2022-02-20T14:34:17.000Z
main,seaweedfs,2.90,2.90,2022-02-20T22:38:37.000Z
main,prometheus-blackbox-exporter,5.4.0,0.19.0,2022-02-21T03:04:58.000Z
main,kube-prometheus,6.6.6,0.54.0,2022-02-21T05:09:28.000Z
main,victoria-metrics-operator,0.8.0,0.23.3,2022-02-21T09:05:19.000Z
main,gitlab,5.8.0,14.8.0,2022-02-22T06:04:57.000Z
main,yugabyte,2.12.1,2.12.1.0-b41,2022-02-22T12:34:49.000Z
main,grafana,6.22.0,8.3.6,2022-02-22T13:04:58.000Z
main,emissary-ingress,7.3.1,2.2.1,2022-02-22T13:33:54.000Z
main,argo-cd,3.33.7,v2.2.5,2022-02-23T03:33:48.000Z
main,gitlab,5.8.1,14.8.1,2022-02-23T09:35:49.000Z
main,consul,0.41.0,1.11.3,2022-02-23T12:05:19.000Z
main,redis,16.4.1,6.2.6,2022-02-23T13:36:09.000Z
main,kube-prometheus,6.6.7,0.54.0,2022-02-23T19:35:03.000Z
main,consul,0.41.1,1.11.3,2022-02-24T10:04:52.000Z
main,kubed,v0.13.2,v0.13.2,2022-02-24T10:04:52.000Z
main,redis,16.4.2,6.2.6,2022-02-24T11:04:59.000Z
main,prometheus-blackbox-exporter,5.4.1,0.19.0,2022-02-25T00:36:35.000Z
main,kube-prometheus,6.6.8,0.54.1,2022-02-25T03:34:13.000Z
main,redis,16.4.3,6.2.6,2022-02-25T08:05:22.000Z
main,emissary-ingress,7.3.2,2.2.2,2022-02-25T13:04:40.000Z
main,ambassador,6.9.4,1.14.3,2022-02-25T14:05:08.000Z
main,gitlab,5.8.2,14.8.2,2022-02-25T14:35:06.000Z
main,argo-cd,3.33.8,v2.2.5,2022-02-26T12:34:16.000Z
main,reloader,v0.0.106,v0.0.106,2022-02-26T15:04:53.000Z
main,redis,16.4.4,6.2.6,2022-02-27T04:41:37.000Z
main,seaweedfs,2.91,2.91,2022-02-27T04:41:38.000Z
main,kube-prometheus,6.6.9,0.54.1,2022-02-27T05:06:47.000Z
main,reloader,v0.0.108,v0.0.108,2022-02-27T11:04:38.000Z
main,haproxy-ingress,0.13.6,v0.13.6,2022-02-28T00:18:33.000Z
main,seaweedfs,2.92,2.92,2022-02-28T15:34:36.000Z
main,grafana,6.23.0,8.4.2,2022-02-28T21:06:25.000Z
main,temporal,0.15.1,1.15.1,2022-02-28T21:33:34.000Z
wener,filebrowser,1.0.0,,
wener,frpc,1.0.1,,
wener,frps,1.0.1,,
wener,ingresses,1.0.0,,
wener,keycloak,16.1.0,,
wener,minio-console,1.0.3,,
wener,minio-standalone,1.0.2,,
wener,oauth2-proxy,1.0.2,,
wener,prometheus-target,1.0.0,,
wener,samba,1.0.0,,
bitnami,redis,16.4.5,6.2.6,2022-03-01T10:52:57.160Z
main,grafana,6.23.1,8.4.2,2022-03-03T03:32:47.204Z
main,gitlab-runner,0.38.1,14.8.2,2022-03-02T13:58:21.241Z
main,reloader,v0.0.109,v0.0.109,2022-03-02T20:49:43.241Z
main,argo-workflows,0.11.1,v3.2.7,2022-03-03T14:02:26.132Z
main,loki-distributed,0.45.0,2.4.2,2022-03-03T17:30:28.191Z
main,sealed-secrets,2.1.4,v0.17.3,2022-03-04T07:07:23.028Z
main,kube-prometheus,6.6.11,0.54.1,2022-03-04T17:53:37.477Z
main,ingress-nginx,4.0.18,1.1.2,2022-03-04T19:49:51.482Z
main,grafana,6.23.2,8.4.2,2022-03-05T02:26:46.053Z
main,argo-workflows,0.11.2,v3.2.9,2022-03-05T08:51:51.689Z
main,argo-cd,3.35.1,v2.2.5,2022-03-06T12:08:37.451Z
main,argo-cd,3.35.2,v2.2.5,2022-03-06T15:54:12.522Z
main,grafana,6.24.0,8.4.2,2022-03-06T21:01:18.031Z
main,prometheus-node-exporter,3.0.1,1.3.1,2022-03-01T13:35:52.526Z
main,prometheus-nats-exporter,2.9.1,0.9.1,2022-01-22T21:11:16.729Z
main,prometheus,15.5.3,2.31.1,2022-03-03T17:56:06.792Z
main,alertmanager,0.15.0,v0.23.0,2022-02-07T21:34:44.991Z
main,kube-state-metrics,4.7.0,2.4.1,2022-02-25T09:21:03.975Z
main,prometheus-pushgateway,1.16.1,1.4.2,2022-03-01T09:01:41.106Z
main,prometheus-postgres-exporter,2.6.0,0.10.0,2022-03-07T10:26:58.253Z
main,redis,16.5.0,6.2.6,2022-03-07T13:12:50.393Z
main,kube-prometheus-stack,33.2.0,0.54.1,2022-03-05T14:49:57.284Z
main,victoria-metrics-k8s-stack,0.7.10,1.74.0,2022-03-06T17:27:40.256Z
main,yugabyte,2.13.0,2.13.0.0-b42,2022-03-07T19:40:32.373Z
main,logging-operator,3.17.2,3.17.2,2022-03-04T20:56:14.496Z
banzai,vault,1.15.2,1.15.1,2022-03-01T08:51:39.970Z
main,opensearch,1.8.3,1.2.4,2022-03-03T17:27:23.269Z
main,opensearch-dashboards,1.2.2,1.2.0,2022-03-01T20:35:21.932Z
main,nats,0.14.0,2.7.3,2022-03-08T21:54:21.465Z
main,loki-distributed,0.45.1,2.4.2,2022-03-08T22:48:23.486Z
main,grafana,6.24.1,8.4.2,2022-03-08T23:31:03.088Z
main,gitea,5.0.2,1.16.3,2022-03-09T06:58:03.335Z
main,redis,16.5.1,6.2.6,2022-03-09T09:56:55.726Z
main,redis,16.5.2,6.2.6,2022-03-09T16:33:19.343Z
main,metallb,2.6.8,0.12.1,2022-03-09T17:19:36.555Z
main,nats,0.14.1,2.7.3,2022-03-09T17:12:52.623Z
main,argo-cd,3.35.3,v2.2.5,2022-03-10T10:45:46.092Z
main,kubernetes-dashboard,5.3.0,2.5.1,2022-03-10T13:00:18.138Z
main,kube-prometheus,6.6.12,0.55.0,2022-03-10T17:46:02.851Z
haproxytech,haproxy,1.12.0,2.5.4,2022-03-11T09:04:18.727Z
haproxytech,kubernetes-ingress,1.20.0,1.7.6,2022-03-11T09:04:18.819Z
main,prometheus-postgres-exporter,2.6.1,0.10.0,2022-03-11T14:39:34.469Z
main,nats-account-server,0.8.0,1.0.0,2021-05-11T17:21:31.160Z
main,argo-workflows,0.12.0,v3.2.9,2022-03-12T17:14:01.091Z
main,argo-workflows,0.13.0,v3.2.9,2022-03-12T17:55:50.785Z
main,argo-cd,3.35.4,v2.2.5,2022-03-12T18:59:30.266Z
main,kube-prometheus-stack,33.2.1,0.54.1,2022-03-13T08:11:25.631Z
main,prometheus-snmp-exporter,1.0.0,0.19.0,2022-03-14T16:26:03.389Z
main,nats,0.14.2,2.7.4,2022-03-15T01:44:26.481Z
main,gitlab,5.8.3,14.8.3,2022-03-15T08:57:10.509Z
haproxytech,kubernetes-ingress,1.21.0,1.7.7,2022-03-15T17:54:39.858Z
main,redis,16.5.3,6.2.6,2022-03-16T09:33:11.565Z
main,kube-prometheus-stack,34.0.0,0.55.0,2022-03-16T09:09:17.025Z
main,gitea,5.0.3,1.16.4,2022-03-16T16:03:06.369Z
main,metallb,2.6.9,0.12.1,2022-03-16T18:17:24.538Z
main,cockroachdb,7.0.1,21.2.7,2022-03-16T18:09:07.669Z
main,kube-prometheus,6.6.13,0.55.0,2022-03-16T20:50:58.680Z
main,argo-cd,4.0.0,v2.3.1,2022-03-16T21:02:34.938Z
main,gitlab,5.8.4,14.8.4,2022-03-16T21:13:40.421Z
main,redis,16.5.4,6.2.6,2022-03-17T11:53:38.484Z
main,argo-cd,4.0.1,v2.3.1,2022-03-17T12:54:22.028Z
main,argo-cd,4.1.0,v2.3.1,2022-03-17T17:16:26.420Z
main,kubernetes-dashboard,5.3.1,2.5.1,2022-03-17T16:28:01.250Z
main,kube-prometheus-stack,34.1.0,0.55.0,2022-03-17T21:09:34.762Z
main,opensearch,1.9.0,1.3.0,2022-03-18T00:29:36.047Z
main,opensearch-dashboards,1.3.0,1.3.0,2022-03-18T00:29:36.162Z
main,kube-prometheus-stack,34.1.1,0.55.0,2022-03-18T09:23:01.978Z
